Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      23/31          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [32]
[20]     0.0    0.00    0.00      31         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [20]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [28]
-----------------------------------------------
                0.00    0.00       5/30          main [7]
                0.00    0.00      25/30          GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}::operator()(int) const <cycle 1> [133]
[21]     0.0    0.00    0.00      30         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [21]
-----------------------------------------------
                0.00    0.00       7/28          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [94]
                0.00    0.00      21/28          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [43]
[22]     0.0    0.00    0.00      28         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [22]
-----------------------------------------------
                0.00    0.00       8/28          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [90]
                0.00    0.00      10/28          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [81]
                0.00    0.00      10/28          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [78]
[23]     0.0    0.00    0.00      28         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [23]
-----------------------------------------------
                0.00    0.00      11/27          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [68]
                0.00    0.00      16/27          std::vector<int, std::allocator<int> >::max_size() const [49]
[24]     0.0    0.00    0.00      27         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [24]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [28]
[25]     0.0    0.00    0.00      24         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [25]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [29]
[26]     0.0    0.00    0.00      24         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [26]
                0.00    0.00      24/45          __gnu_cxx::new_allocator<int>::_M_max_size() const [13]
-----------------------------------------------
                0.00    0.00       8/24          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [90]
                0.00    0.00      16/24          std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [51]
[27]     0.0    0.00    0.00      24         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [27]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [29]
-----------------------------------------------
                0.00    0.00      24/24          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [20]
[28]     0.0    0.00    0.00      24         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [28]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [25]
-----------------------------------------------
                0.00    0.00      24/24          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [27]
[29]     0.0    0.00    0.00      24         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [29]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [26]
-----------------------------------------------
                0.00    0.00      23/23          void std::_Destroy<int*>(int*, int*) [34]
[30]     0.0    0.00    0.00      23         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [30]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [32]
[31]     0.0    0.00    0.00      23         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [31]
                0.00    0.00      23/44          std::allocator<int>::~allocator() [15]
-----------------------------------------------
                0.00    0.00      23/23          std::vector<int, std::allocator<int> >::~vector() [33]
[32]     0.0    0.00    0.00      23         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [32]
                0.00    0.00      23/23          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [31]
                0.00    0.00      23/31          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [20]
-----------------------------------------------
                0.00    0.00       3/23          GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}::operator()(int) const <cycle 1> [133]
                0.00    0.00       3/23          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [145]
                0.00    0.00       4/23          main [7]
                0.00    0.00       5/23          GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [182]
                0.00    0.00       8/23          void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [91]
[33]     0.0    0.00    0.00      23         std::vector<int, std::allocator<int> >::~vector() [33]
                0.00    0.00      23/55          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [11]
                0.00    0.00      23/23          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [35]
                0.00    0.00      23/23          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [32]
-----------------------------------------------
                0.00    0.00      23/23          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [35]
[34]     0.0    0.00    0.00      23         void std::_Destroy<int*>(int*, int*) [34]
                0.00    0.00      23/23          void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [30]
-----------------------------------------------
                0.00    0.00      23/23          std::vector<int, std::allocator<int> >::~vector() [33]
[35]     0.0    0.00    0.00      23         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [35]
                0.00    0.00      23/23          void std::_Destroy<int*>(int*, int*) [34]
-----------------------------------------------
                0.00    0.00      11/22          std::vector<int, std::allocator<int> >::begin() const [63]
                0.00    0.00      11/22          std::vector<int, std::allocator<int> >::end() const [62]
[36]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [36]
-----------------------------------------------
                0.00    0.00      22/22          int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [40]
[37]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [37]
-----------------------------------------------
                0.00    0.00       3/22          void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [168]
                0.00    0.00       5/22          std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [194]
                0.00    0.00       6/22          std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [101]
                0.00    0.00       8/22          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [154]
[38]     0.0    0.00    0.00      22         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [38]
-----------------------------------------------
                0.00    0.00      22/22          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [76]
[39]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [39]
-----------------------------------------------
                0.00    0.00      22/22          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [70]
[40]     0.0    0.00    0.00      22         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [40]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [37]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [42]
[41]     0.0    0.00    0.00      21         __gnu_cxx::new_allocator<int>::max_size() const [41]
                0.00    0.00      21/45          __gnu_cxx::new_allocator<int>::_M_max_size() const [13]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [43]
[42]     0.0    0.00    0.00      21         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [42]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<int>::max_size() const [41]
-----------------------------------------------
                0.00    0.00       5/21          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [117]
                0.00    0.00      16/21          std::vector<int, std::allocator<int> >::max_size() const [49]
[43]     0.0    0.00    0.00      21         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [43]
                0.00    0.00      21/21          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [42]
                0.00    0.00      21/28          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [22]
-----------------------------------------------
                0.00    0.00       3/21          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [146]
                0.00    0.00       3/21          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [147]
                0.00    0.00       5/21          void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [122]
                0.00    0.00      10/21          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [78]
[44]     0.0    0.00    0.00      21         operator new(unsigned long, void*) [44]
-----------------------------------------------
                0.00    0.00       6/20          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [164]
                0.00    0.00       6/20          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [150]
                0.00    0.00       8/20          bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [136]
[45]     0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [45]
-----------------------------------------------
                0.00    0.00       4/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [138]
                0.00    0.00      16/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [50]
[46]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [46]
-----------------------------------------------
                0.00    0.00       5/20          std::function<void (int)>::operator()(int) const <cycle 1> [109]
                0.00    0.00       5/20          std::_Function_handler<void (int), GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}>::_M_invoke(std::_Any_data const&, int&&) <cycle 1> [115]
                0.00    0.00       5/20          std::enable_if<is_invocable_r_v<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>, void>::type std::__invoke_r<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>(GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int&&) <cycle 1> [124]
                0.00    0.00       5/20          void std::__invoke_impl<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>(std::__invoke_other, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int&&) <cycle 1> [125]
[47]     0.0    0.00    0.00      20         int&& std::forward<int>(std::remove_reference<int>::type&) [47]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [100]
[48]     0.0    0.00    0.00      18         std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [48]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [89]
[49]     0.0    0.00    0.00      16         std::vector<int, std::allocator<int> >::max_size() const [49]
                0.00    0.00      16/21          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [43]
                0.00    0.00      16/27          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [24]
-----------------------------------------------
                0.00    0.00      16/16          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [52]
[50]     0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [50]
                0.00    0.00      16/35          std::allocator<int>::allocator(std::allocator<int> const&) [18]
                0.00    0.00      16/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [46]
-----------------------------------------------
                0.00    0.00      16/16          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [52]
[51]     0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [51]
                0.00    0.00      16/24          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [27]
-----------------------------------------------
                0.00    0.00       5/16          std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [121]
                0.00    0.00      11/16          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [68]
[52]     0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [52]
                0.00    0.00      16/16          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [50]
                0.00    0.00      16/16          std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [51]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [90]
[53]     0.0    0.00    0.00      16         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [53]
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [54]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [53]
[54]     0.0    0.00    0.00      16         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [54]
                0.00    0.00      16/16          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [56]
-----------------------------------------------
                0.00    0.00       3/16          main [7]
                0.00    0.00       5/16          std::vector<int, std::allocator<int> >::back() [119]
                0.00    0.00       8/16          std::vector<int, std::allocator<int> >::push_back(int const&) [82]
[55]     0.0    0.00    0.00      16         std::vector<int, std::allocator<int> >::end() [55]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [19]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [54]
[56]     0.0    0.00    0.00      16         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [56]
                0.00    0.00      48/59          int* std::__niter_base<int*>(int*) [10]
                0.00    0.00      16/16          std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [57]
-----------------------------------------------
                0.00    0.00      16/16          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [56]
[57]     0.0    0.00    0.00      16         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [57]
-----------------------------------------------
                0.00    0.00       3/14          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [162]
                0.00    0.00       3/14          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [164]
                0.00    0.00       3/14          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [146]
                0.00    0.00       5/14          void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [122]
[58]     0.0    0.00    0.00      14         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [58]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [152]
[59]     0.0    0.00    0.00      12         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [59]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [68]
[60]     0.0    0.00    0.00      11         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [60]
                0.00    0.00      11/11          std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [65]
-----------------------------------------------
                0.00    0.00       4/11          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [135]
                0.00    0.00       7/11          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [92]
[61]     0.0    0.00    0.00      11         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [61]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [68]
[62]     0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::end() const [62]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [36]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [68]
[63]     0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::begin() const [63]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [36]
-----------------------------------------------
                0.00    0.00      11/11          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [72]
[64]     0.0    0.00    0.00      11         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [64]
-----------------------------------------------
                0.00    0.00      11/11          __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [60]
[65]     0.0    0.00    0.00      11         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [65]
                0.00    0.00      11/35          std::allocator<int>::allocator(std::allocator<int> const&) [18]
-----------------------------------------------
                0.00    0.00      11/11          int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [73]
[66]     0.0    0.00    0.00      11         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [66]
                0.00    0.00      11/11          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [76]
-----------------------------------------------
                0.00    0.00       3/11          main [7]
                0.00    0.00       8/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [90]
[67]     0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::begin() [67]
                0.00    0.00      11/32          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [19]
-----------------------------------------------
                0.00    0.00       3/11          main [7]
                0.00    0.00       3/11          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [146]
                0.00    0.00       5/11          void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [122]
[68]     0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [68]
                0.00    0.00      11/27          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [24]
                0.00    0.00      11/11          __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [60]
                0.00    0.00      11/43          std::vector<int, std::allocator<int> >::size() const [16]
                0.00    0.00      11/16          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [52]
                0.00    0.00      11/44          std::allocator<int>::~allocator() [15]
                0.00    0.00      11/55          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [11]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::end() const [62]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::begin() const [63]
                0.00    0.00      11/11          int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [74]
-----------------------------------------------
                0.00    0.00      11/11          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [70]
[69]     0.0    0.00    0.00      11         int* std::__niter_wrap<int*>(int* const&, int*) [69]
-----------------------------------------------
                0.00    0.00      11/11          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [76]
